X	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	Symbol
ENSG00000272483.1	-3.15609911754952	-3.30251204989482	-3.00968618520422	0	-1.94134812083885	-2.85628243156205	-1.02641381011565	3.20010213751399e-05	NA
ENSG00000248576.1	-2.13959670081801	-2.18005444949276	-2.09913895214327	0	-1.97592652388235	-2.90770772354335	-1.04414532422135	3.2346944586771e-05	NA
ENSG00000260176.1	-1.08992291815342	-1.19537180418068	-0.984474032126169	3.00466393808477e-91	-1.05029085635877	-1.54557328118713	-0.555008431530407	3.2347188533021e-05	NA
ENSG00000224763.1	6.92530764073628	6.84802548939135	7.00258979208121	0	2.95691167441787	1.56125792367614	4.35256542515961	3.2887492141703e-05	NA
ENSG00000179066.7	1.00924311230886	0.952832602704485	1.06565362191324	2.23911864026754e-269	1.96010219811097	1.03470912914633	2.88549526707562	3.30365059600203e-05	NA
ENSG00000258435.1	2.48577018131552	2.22219983514189	2.74934052748915	2.7419565261968e-76	2.32464961723477	1.22705489719763	3.4222443372719	3.30875765709602e-05	NA
ENSG00000243422.1	-1.25491128177879	-1.26355902473285	-1.24626353882473	0	-1.01646423891625	-1.4966075207708	-0.536320957061692	3.33570039702262e-05	NA
ENSG00000205562.2	-1.80797384650977	-1.83112505927357	-1.78482263374596	0	-2.5143747436432	-3.704274736341	-1.32447475094539	3.44898860378974e-05	NA
ENSG00000270326.1	-1.91922064941829	-2.09825902309923	-1.74018227573735	5.30902967854552e-98	-1.57897579528295	-2.32652935368425	-0.831422236881647	3.47581442872784e-05	NA
ENSG00000254208.1	4.38882606796499	4.24123616097807	4.53641597495191	0	2.70359023898028	1.4234698036683	3.98371067429226	3.48204713063785e-05	NA
ENSG00000228485.1	-4.47972799057011	-4.60159972179642	-4.3578562593438	0	-2.24800730480086	-3.31252063297609	-1.18349397662563	3.4883339137003e-05	NA
ENSG00000262823.1	-0.977691082286256	-0.987462274993535	-0.967919889578976	0	-0.993289508116179	-1.46377969573634	-0.522799320496022	3.50595431097445e-05	NA
ENSG00000262294.1	-1.3162765927273	-1.33261533411512	-1.29993785133949	0	-1.00425387697043	-1.48061782586862	-0.527889928072238	3.59733468620216e-05	NA
ENSG00000213071.9	-1.5150883148734	-1.52196105994236	-1.50821556980445	0	-1.01898609494995	-1.50244873526275	-0.535523454637143	3.61214976277447e-05	NA
ENSG00000249669.6	-1.6237932837041	-1.6373323266326	-1.6102542407756	0	-1.76460372903555	-2.6041228204703	-0.925084637600805	3.79379827330907e-05	NA
ENSG00000276288.1	-1.96806114128645	-2.09053330247329	-1.8455889800996	9.99260826339238e-218	-1.93175013151247	-2.85111267030254	-1.01238759272239	3.81767789077878e-05	NA
ENSG00000214533.3	2.44195962616954	2.28517667467884	2.59874257766024	1.13345631806564e-204	1.53178491487373	0.802259757777628	2.26131007196983	3.8661092943582e-05	NA
ENSG00000254859.1	-0.990518433483004	-1.02313177789276	-0.957905089073252	0	-0.652748782316763	-0.963900631221989	-0.341596933411537	3.92750708637156e-05	NA
ENSG00000238107.1	2.04371904332188	1.92430875179945	2.16312933484431	1.06562357431627e-246	2.51688424104714	1.31526197607184	3.71850650602244	4.03815830155459e-05	NA
ENSG00000229519.2	-1.09140104638521	-1.15487026696364	-1.02793182580677	5.21433926528106e-249	-0.766029095719563	-1.1317892443221	-0.400268947117028	4.04582607142881e-05	NA
ENSG00000213028.3	1.78554690262536	1.54914898980704	2.02194481544368	1.3825978977357e-49	1.46949658675551	0.767320090471999	2.17167308303901	4.10017116355227e-05	NA
ENSG00000260838.3	-3.9978692552992	-4.0669490450966	-3.9287894655018	0	-2.37705821138241	-3.51297714342962	-1.24113927933519	4.1051645966559e-05	NA
ENSG00000226819.1	-2.56274138375065	-2.73393621678512	-2.39154655071618	3.19214262572338e-189	-1.99791655268503	-2.9537169485425	-1.04211615682755	4.18670782873097e-05	NA
ENSG00000275178.1	-3.49794631113629	-3.57580355343377	-3.42008906883881	0	-2.29129828272283	-3.38756945006436	-1.19502711538131	4.19464510331098e-05	NA
ENSG00000273443.1	1.83675868155751	1.64756271937644	2.02595464373859	1.00400166247952e-80	2.41851424389545	1.26055902646602	3.57646946132488	4.24734154601201e-05	NA
ENSG00000270409.1	-3.04064125317649	-3.10231253411054	-2.97896997224244	0	-2.01264595102369	-2.97644749120303	-1.04884441084436	4.26068202801985e-05	NA
ENSG00000259807.1	1.57372738145626	1.55265717928768	1.59479758362485	0	1.06958637923961	0.557300053221552	1.58187270525766	4.27398175926247e-05	NA
ENSG00000235436.9	-1.70931435336571	-1.74232659800327	-1.67630210872816	0	-1.38063205966249	-2.04193959605698	-0.719324523267996	4.27895565974707e-05	NA
ENSG00000261611.5	-1.90339165288917	-1.98204136128162	-1.82474194449672	0	-1.48272718215141	-2.19421496960107	-0.771239394701752	4.41664776782868e-05	NA
ENSG00000278058.1	-1.02077229692717	-1.02826080201854	-1.01328379183579	0	-1.06668159618857	-1.57856574494905	-0.55479744742808	4.4221384311465e-05	NA
ENSG00000278740.1	-1.42049577954128	-1.44180711756803	-1.39918444151454	0	-1.23637365170725	-1.82972163218359	-0.643025671230904	4.42623162406846e-05	NA
ENSG00000226539.1	3.69453451862807	3.52067589326689	3.86839314398925	0	2.74908666514243	1.42930366504655	4.06886966523831	4.45397548041041e-05	NA
ENSG00000229081.1	-4.5348032079713	-4.60866750923474	-4.46093890670786	0	-2.25769995921185	-3.34265608585171	-1.172743832572	4.53241399912664e-05	NA
ENSG00000254153.1	-2.30081246865536	-2.34691529898149	-2.25470963832922	0	-1.8274963428585	-2.70649979322156	-0.948492892495443	4.60395583043965e-05	NA
ENSG00000254042.1	-2.17622089431085	-2.23338236519101	-2.11905942343069	0	-1.71227126559846	-2.53621186129577	-0.88833066990116	4.63920807756123e-05	NA
ENSG00000249650.1	5.03807939355081	4.94149981613245	5.13465897096918	0	2.96434966557945	1.53787864296671	4.39082068819219	4.64111299087315e-05	NA
ENSG00000209042.1	4.5615807147173	4.31471347003845	4.80844795939615	3.41453310687462e-287	2.83377624044586	1.4694311332136	4.19812134767812	4.68337857408592e-05	NA
ENSG00000257341.4	-2.38543620626084	-2.47160958118858	-2.29926283133309	0	-1.68108423298968	-2.49085189349321	-0.87131657248616	4.72353838286989e-05	NA
ENSG00000278962.1	-1.08855270348808	-1.09900917240648	-1.07809623456968	0	-0.869783834362789	-1.28910064447287	-0.450467024252708	4.79234687559621e-05	NA
ENSG00000233117.2	-2.12338336745049	-2.13830988230239	-2.1084568525986	0	-1.28193684816851	-1.90027483633194	-0.663598860005081	4.83645649812864e-05	NA
ENSG00000255909.1	1.1538419387402	0.945919104711924	1.36176477276848	1.49056195511409e-27	1.59552884596208	0.825671954445449	2.36538573747871	4.86485584360687e-05	NA
ENSG00000237637.1	-2.58898121067197	-2.65077491260001	-2.52718750874393	0	-1.4938688510426	-2.21510187397933	-0.772635828105865	4.91534767587535e-05	NA
ENSG00000228629.2	4.16269259373199	4.0475438721688	4.27784131529517	0	2.02018444405613	1.04352172978062	2.99684715833164	5.03275879954887e-05	NA
ENSG00000256069.6	-1.078930122059	-1.09263856495176	-1.06522167916624	0	-1.40129296719924	-2.07893277021666	-0.723653164181824	5.05619310564671e-05	NA
ENSG00000268163.1	-0.981507422174396	-1.02948663386201	-0.933528210486782	0	-0.945709969064188	-1.40356073516122	-0.487859202967159	5.15716351098463e-05	NA
ENSG00000235748.1	8.82850548189859	8.7835032785199	8.87350768527728	0	4.44764351747955	2.29409595410378	6.60119108085532	5.16919344044794e-05	NA
ENSG00000264644.1	1.04830080460207	0.951309703809653	1.14529190539448	1.34958430126291e-99	1.65240874571031	0.85205219943879	2.45276529198184	5.19838925057306e-05	NA
ENSG00000280168.1	-3.7149730535126	-3.78830969342771	-3.64163641359749	0	-2.44634590229025	-3.63137642391408	-1.26131538066642	5.20783930306757e-05	NA
ENSG00000220771.2	4.11045208178297	3.94391646550961	4.27698769805633	0	3.21188451449793	1.65529647305982	4.76847255593604	5.24985445882005e-05	NA
ENSG00000225913.2	-1.8959807160293	-1.93540698471867	-1.85655444733993	0	-1.88297590352595	-2.79601615580068	-0.969935651251221	5.2983305684783e-05	NA
ENSG00000236993.2	1.06988601094614	0.920871254274873	1.21890076761741	5.64372302666099e-45	1.4851420960497	0.762664532047313	2.20761966005209	5.60268488441262e-05	NA
ENSG00000230756.1	-2.29163339092113	-2.35388908701212	-2.22937769483015	0	-1.25706225045779	-1.86889886135543	-0.645225639560154	5.65202399371175e-05	NA
ENSG00000231258.2	-1.48295489500081	-1.59373704885842	-1.37217274114319	1.01864109004217e-151	-1.44248097099776	-2.14519111427023	-0.73977082772529	5.7389349236613e-05	NA
ENSG00000259093.1	3.0513429569714	2.96095831411943	3.14172759982338	0	1.65216774485173	0.846919179563807	2.45741631013966	5.78646485604244e-05	NA
ENSG00000279365.1	1.28302677172352	1.18692391478099	1.37912962866605	6.37765704357866e-151	0.939286001528459	0.481414992251687	1.39715701080523	5.80228971582272e-05	NA
ENSG00000230393.1	-1.05010102779625	-1.08483298567157	-1.01536906992093	0	-2.99839903235704	-4.46047023880912	-1.53632782590497	5.83287403792249e-05	NA
ENSG00000239413.1	-1.48419555358087	-1.58985986512118	-1.37853124204055	7.61944132517217e-167	-1.19519586779773	-1.77821193795309	-0.612179797642361	5.87017641587593e-05	NA
ENSG00000227070.1	-0.93577127456519	-0.957106616738889	-0.91443593239149	0	-0.826514138750543	-1.22970367970354	-0.423324597797547	5.87421637079961e-05	NA
ENSG00000184774.8	1.84385200907956	1.70165618822234	1.98604782993678	1.72885728431352e-142	1.89282375633486	0.969229459196131	2.81641805347359	5.90011145487403e-05	NA
ENSG00000217862.2	7.52500905346692	7.4064633697847	7.64355473714915	0	2.90085357541107	1.48526143568348	4.31644571513865	5.90967085544825e-05	NA
ENSG00000276170.3	-1.1543304200495	-1.16463038114503	-1.14403045895397	0	-0.830261678815175	-1.23549838351368	-0.425024974116669	5.92857681189021e-05	NA
ENSG00000273331.1	3.44553607224958	3.30877690070829	3.58229524379088	0	2.5319183177368	1.29594640255632	3.76789023291727	5.9437337580932e-05	NA
ENSG00000259883.1	-1.39750819043797	-1.41720429803801	-1.37781208283794	0	-1.4774909744984	-2.19950490399339	-0.755477045003419	6.05220082473965e-05	NA
ENSG00000231868.1	1.89848037889119	1.77170965999438	2.025251097788	2.26411240351273e-189	1.41676390343661	0.723965011863378	2.10956279500985	6.12095817827704e-05	NA
ENSG00000249978.1	-2.08181848057939	-2.11598174972464	-2.04765521143414	0	-1.30864035725121	-1.9493858648202	-0.667894849682219	6.25510294382283e-05	NA
ENSG00000273565.1	-1.64712606273879	-1.7043320424702	-1.58992008300739	0	-0.905126623226434	-1.34893066297798	-0.461322583474887	6.40704879154063e-05	NA
ENSG00000229894.3	-1.20853106488286	-1.3339185154668	-1.08314361429891	1.35606289359692e-79	-1.38043412533774	-2.05793386236483	-0.702934388310648	6.51026585640311e-05	NA
ENSG00000257953.1	-2.14426172746351	-2.18509232878295	-2.10343112614408	0	-0.985576709313336	-1.46932411840532	-0.50182930022135	6.51905528483137e-05	NA
ENSG00000242078.1	7.39566637300111	7.31184978564535	7.47948296035687	0	4.60185810148939	2.3430356531797	6.86068054979908	6.52427994151427e-05	NA
ENSG00000233221.5	-0.973765171660595	-0.996027329606379	-0.951503013714811	0	2.65260604610501	1.35041272891567	3.95479936329436	6.53791688139288e-05	NA
ENSG00000224478.1	-2.16327071518462	-2.37328942632215	-1.95325200404708	1.2391747661034e-90	-1.76502675068268	-2.63290724615578	-0.897146255209589	6.7190899496368e-05	NA
ENSG00000223249.1	-2.13846411517803	-2.29444854596272	-1.98247968439333	4.91603091904577e-159	-1.84678512731892	-2.75510429475626	-0.938465959881582	6.74862409977183e-05	NA
ENSG00000213601.3	1.52298043447015	1.44183530141138	1.60412556752893	3.11689801120826e-296	1.33449158794162	0.677871565248627	1.99111161063462	6.79470457722999e-05	NA
ENSG00000257322.4	-1.50176161417886	-1.52921194768597	-1.47431128067175	0	-1.56030335539614	-2.32830010267174	-0.792306608120538	6.83470172803815e-05	NA
ENSG00000211802.3	-1.83379804731934	-1.96484551620101	-1.70275057843767	1.3237564661215e-165	-1.838803405321	-2.74388287782372	-0.933723932818267	6.83498589501776e-05	NA
ENSG00000232578.4	-1.13782965422246	-1.19311523916126	-1.08254406928367	0	-1.12416698765331	-1.6794661684601	-0.568867806846517	7.25332954692946e-05	NA
ENSG00000213070.3	3.17082855678803	2.96313467768608	3.37852243588998	1.00465926887039e-196	2.66599791214665	1.34845665299208	3.98353917130122	7.31141612094036e-05	NA
ENSG00000251363.2	-3.5134939621111	-3.75876294588213	-3.26822497834007	1.89119919735689e-173	-2.86594299028648	-4.28250790304172	-1.44937807753124	7.32949739204089e-05	NA
ENSG00000231465.2	5.58437128929739	5.43517966299541	5.73356291559938	0	2.95381741195164	1.49369084773711	4.41394397616617	7.34014437426829e-05	NA
ENSG00000260691.4	-1.95093906053692	-2.0587543465066	-1.84312377456725	1.64764737989537e-275	-1.35968294338155	-2.03396932548677	-0.685396561276333	7.74287965172991e-05	NA
ENSG00000225945.1	-1.74023185860529	-1.77475406879448	-1.70570964841609	0	-0.930059027573694	-1.39209547077921	-0.468022584368176	7.9693063335385e-05	NA
ENSG00000274509.1	7.15995665900291	6.99579252849362	7.32412078951221	0	3.54009461268481	1.78033622499569	5.29985300037393	8.05200527888615e-05	NA
ENSG00000254274.1	3.25417632753397	3.08981182192095	3.41854083314699	0	2.01757627360238	1.01458597667707	3.02056657052769	8.06072858892808e-05	NA
ENSG00000239602.1	3.89868020819202	3.75686190567988	4.04049851070416	0	2.34272431115037	1.17638323849007	3.50906538381067	8.2574268538353e-05	NA
ENSG00000256609.1	-3.48001100215863	-3.65641259697162	-3.30360940734563	0	-3.24400417811555	-4.86000619715861	-1.62800215907249	8.337620941636e-05	NA
ENSG00000276727.1	6.86674460192066	6.78444450981197	6.94904469402934	0	3.70005196342798	1.85635520488584	5.54374872197011	8.37580309946251e-05	NA
ENSG00000257431.1	-1.75761135050756	-1.88736105945303	-1.62786164156209	2.56810727918903e-155	-1.41935985430775	-2.12674955537105	-0.711970153244461	8.40253517300327e-05	NA
ENSG00000249776.4	-2.39296146690481	-2.46179020322162	-2.32413273058801	0	-4.15565018723759	-6.22722607930347	-2.08407429517171	8.43286902476756e-05	NA
ENSG00000269040.1	2.65996023964305	2.53893751817264	2.78098296111346	0	2.10086641166805	1.05268546900985	3.14904735432625	8.55303678505904e-05	NA
ENSG00000236348.1	2.01051262782298	1.84954720605558	2.17147804959038	2.3765962137599e-132	1.4532217079348	0.727986128935806	2.17845728693379	8.58828875244691e-05	NA
ENSG00000281091.1	-0.985645136236603	-1.00569722953256	-0.965593042940642	0	-0.729115941417232	-1.0931180718032	-0.365113811031269	8.64010967278578e-05	NA
ENSG00000240602.6	-2.1095370763022	-2.1336997568414	-2.08537439576301	0	-1.75227930998955	-2.62711007023469	-0.877448549744406	8.64445288969357e-05	NA
ENSG00000224829.3	2.79196785876767	2.70127329109505	2.8826624264403	0	1.44922358367581	0.725148219175987	2.17329894817562	8.75141672141928e-05	NA
ENSG00000229029.2	-1.94858568751541	-2.01877575556855	-1.87839561946228	0	-1.11772548274531	-1.6764774126819	-0.558973552808724	8.82901569850614e-05	NA
ENSG00000255222.1	-1.47425221793731	-1.55208639169096	-1.39641804418366	1.17136261364498e-301	-0.959609358466655	-1.43937103183909	-0.479847685094217	8.8446384034694e-05	NA
ENSG00000272068.1	0.975629517497165	0.955841586905983	0.995417448088348	0	1.13888650168983	0.569070314058238	1.70870268932142	8.9523103659642e-05	NA
ENSG00000226965.1	1.81338584739939	1.65602158115283	1.97075011364596	5.99987464459471e-113	2.03009028378778	1.0135252925799	3.04665527499567	9.07543037679995e-05	NA
ENSG00000278266.1	-1.68752337027946	-1.70018565485188	-1.67486108570704	0	-1.18199768760212	-1.77423483074361	-0.589760544460631	9.16366244397256e-05	NA
ENSG00000272754.1	-2.00479134769751	-2.05621413968374	-1.95336855571129	0	-1.07305045386582	-1.6107036860436	-0.535397221688043	9.16472351245876e-05	NA
ENSG00000278017.1	-1.14620827591259	-1.16268959825467	-1.12972695357052	0	-0.680991636526582	-1.02228693029398	-0.339696342759183	9.20116315199627e-05	NA
ENSG00000275896.3	5.30469561983327	5.15925482417614	5.4501364154904	0	2.80937760625981	1.40072961570347	4.21802559681615	9.27132997817118e-05	NA
ENSG00000233836.6	-1.15183696794893	-1.16207520122347	-1.14159873467439	0	-1.12999883947783	-1.69717066483795	-0.562827014117716	9.42590183105442e-05	NA
ENSG00000267364.1	-1.27902393543578	-1.28687348109524	-1.27117438977632	0	-0.571935981108879	-0.859141043217691	-0.284730919000067	9.49905215844083e-05	NA
ENSG00000274008.1	-2.03157113507608	-2.16365926811616	-1.89948300203601	1.24463935771974e-199	-1.84002838342369	-2.76443389783593	-0.915622869011454	9.56748703299621e-05	NA
ENSG00000236708.1	-2.10153142059309	-2.15858596648256	-2.04447687470361	0	-1.74203814638623	-2.61772670287129	-0.866349589901158	9.65805974190981e-05	NA
ENSG00000266579.1	2.19469651473939	1.90300368182158	2.4863893476572	3.22762021254887e-49	2.11320673053715	1.0507384261566	3.1756750349177	9.68745415789171e-05	NA
ENSG00000235574.1	4.31656553179726	4.21748303428236	4.41564802931217	0	2.10708655009755	1.04758440387509	3.16658869632001	9.70379017461531e-05	NA
ENSG00000279499.1	-2.75259867240461	-2.86680657767272	-2.6383907671365	0	-2.12515880953006	-3.19554372925542	-1.0547738898047	9.96909393028228e-05	NA
ENSG00000235890.2	-1.28104158902163	-1.30668965727295	-1.25539352077032	0	-0.866500674148179	-1.30325867598647	-0.429742672309886	0.000100887911609274	NA
ENSG00000255050.1	1.29659133988125	1.14700800254558	1.44617467721691	9.90522835439997e-65	1.71553231341582	0.850650034419994	2.58041459241164	0.000101208854013181	NA
ENSG00000151303.11	-1.53727258521589	-1.56178169614601	-1.51276347428577	0	-1.60694773135752	-2.41727761987118	-0.79661784284386	0.000101590135122893	NA
ENSG00000279443.1	0.970535065977074	0.961526319523048	0.9795438124311	0	0.787027808191294	0.389833776465344	1.18422183991724	0.000102917530589608	NA
ENSG00000260277.1	-1.22641707355885	-1.26158531873923	-1.19124882837847	0	-0.611778005088977	-0.920625524844352	-0.302930485333602	0.000103439860622042	NA
ENSG00000214796.7	1.30471516303632	1.29480334396261	1.31462698211004	0	0.747401865635591	0.369919137696442	1.12488459357474	0.000104174957466783	NA
ENSG00000280074.1	-4.47600056266195	-4.55526768756884	-4.39673343775506	0	-2.5256957723662	-3.80155104133769	-1.24984050339471	0.000104471846538106	NA
ENSG00000237233.2	-0.929491588600734	-0.999632646877665	-0.859350530323803	1.0012648981831e-148	-1.33441210967298	-2.00851161754627	-0.660312601799685	0.000104524280575803	NA
ENSG00000225096.1	-1.04656957131714	-1.09737706652065	-0.995762076113623	0	-1.08925501764702	-1.63963150321104	-0.538878532082996	0.00010489441842854	NA
ENSG00000260714.1	-1.2262133792031	-1.31096522723807	-1.14146153116812	6.80224927118889e-177	-0.970815046731364	-1.46140744364979	-0.480222649812942	0.000105102600864588	NA
ENSG00000267708.1	-1.27256932058234	-1.31137319502804	-1.23376544613665	0	-1.11589487797598	-1.67991290018966	-0.551876855762299	0.000105432434578948	NA
ENSG00000270975.1	1.11671823372472	0.827872331306856	1.40556413614258	3.52298695996793e-14	1.51151173598174	0.746594380842944	2.27642909112055	0.000107513261134504	NA
ENSG00000229570.2	4.03337388549212	3.92937151086643	4.1373762601178	0	1.90148228898106	0.938472191932631	2.86449238602949	0.000108841042326159	NA
ENSG00000255624.2	1.09760590614408	1.05290960695255	1.14230220533561	0	1.40277340846303	0.69215493841749	2.11339187850857	0.000109281066503669	NA
ENSG00000248968.1	6.77930399791205	6.63316122031989	6.9254467755042	0	3.69575338768777	1.82326996755074	5.5682368078248	0.000109544969067683	NA
ENSG00000260078.3	-1.03409767750298	-1.062825484702	-1.00536987030396	0	-1.11414993105602	-1.67880663958919	-0.549493222522851	0.000110049533077536	NA
ENSG00000226148.1	1.50388479922049	1.42730741906392	1.58046217937705	0	1.1871639648642	0.585065664644632	1.78926226508376	0.00011132476585797	NA
ENSG00000250697.1	3.71779025687406	3.62560795921187	3.80997255453625	0	2.10618004694085	1.03720611507892	3.17515397880277	0.000112609231285744	NA
ENSG00000219565.2	-0.918684640754794	-0.950774129419512	-0.886595152090076	0	-0.894773515726232	-1.34921989283853	-0.440327138613929	0.000113836260432144	NA
ENSG00000231426.4	-1.84066240520382	-1.9299461081739	-1.75137870223375	0	-2.1699649105659	-3.27330240104901	-1.06662742008278	0.000115863880378623	NA
ENSG00000237813.3	-3.06701184087704	-3.10109116780422	-3.03293251394985	0	-1.62897767648771	-2.45742959703057	-0.80052575594485	0.00011627017664837	NA
ENSG00000227176.1	-1.45532253822705	-1.52957556525959	-1.38106951119452	0	-1.02834000272306	-1.55192132075051	-0.504758684695608	0.00011837479405083	NA
ENSG00000216624.2	1.23906232880452	1.21380895666324	1.2643157009458	0	1.09564568683739	0.537387220550166	1.65390415312461	0.000119742820917456	NA
ENSG00000261468.1	-1.56182392449438	-1.567805050611	-1.55584279837777	0	-1.02177817352963	-1.54282324411864	-0.500733102940617	0.000121280904812812	NA
ENSG00000260314.2	-1.83234932840705	-1.84402543956222	-1.82067321725189	0	-1.34742525544885	-2.03549147444514	-0.659359036452546	0.000123962100010612	NA
ENSG00000227401.1	4.96905250479524	4.85078268484819	5.08732232474228	0	2.90060691128537	1.41910913144931	4.38210469112143	0.00012434879774308	NA
ENSG00000230712.2	-1.40034664340358	-1.43382508703861	-1.36686819976855	0	-1.36639787217225	-2.06469997836798	-0.668095765976532	0.000125489664126137	NA
ENSG00000269755.1	-1.26603448847862	-1.34833475155401	-1.18373422540323	1.06125192022443e-199	-1.15537924046584	-1.74599707814543	-0.564761402786246	0.000126012848627778	NA
ENSG00000234667.1	1.93492811715448	1.87216464543344	1.99769158887552	0	0.980008344920961	0.478506974159828	1.48150971568209	0.000128111269618992	NA
ENSG00000255843.1	1.17062183066961	1.04894874669156	1.29229491464765	2.5792687618933e-79	1.77109137556683	0.864507854023414	2.67767489711024	0.000128684033346894	NA
ENSG00000224928.2	2.68698457296599	2.59789147670706	2.77607766922492	0	2.37617404437261	1.15966068889081	3.59268739985441	0.000129015277923833	NA
ENSG00000261292.2	-1.87267734843583	-1.9288002132346	-1.81655448363705	0	-3.42368308219803	-5.1772386916514	-1.67012747274466	0.000129883376616527	NA
ENSG00000213082.3	1.02563902442507	0.846176133412286	1.20510191543786	4.01847541824676e-29	1.97064701976222	0.960435145991257	2.98085889353317	0.000131648781712158	NA
ENSG00000253736.1	-2.66392126131272	-2.79698840109501	-2.53085412153043	0	-2.19786112856207	-3.32550025772151	-1.07022199940262	0.000133381072252039	NA
ENSG00000174680.8	-2.24057927237255	-2.31967038861061	-2.16148815613449	0	-1.48345554030877	-2.24476569706446	-0.722145383553074	0.000133939594740222	NA
ENSG00000220695.1	2.66864963573466	2.56351499813997	2.77378427332935	0	1.36334386772655	0.663652038602223	2.06303569685087	0.00013400790345062	NA
ENSG00000269482.1	3.55323931528902	3.39509228933606	3.71138634124198	0	1.89618584091285	0.918363050871951	2.87400863095374	0.000144261180492435	NA
ENSG00000280008.1	-1.91689189485146	-1.94760988353572	-1.8861739061672	0	-1.15746463594796	-1.75492135548548	-0.560007916410432	0.000146412487369334	NA
ENSG00000266176.1	-3.76645440528958	-3.82227475393032	-3.71063405664884	0	-2.9845295810783	-4.52622555691731	-1.4428336052393	0.000148094071308568	NA
ENSG00000269489.1	-1.37962716866846	-1.41870723227526	-1.34054710506166	0	1.98302104973468	0.955994971972694	3.01004712749666	0.000154096522786558	NA
ENSG00000228643.1	-1.5591407703596	-1.65071277947471	-1.46756876124448	3.59963469217633e-244	-1.95792707191992	-2.9741220602805	-0.941732083559345	0.000159169344325609	NA
ENSG00000273233.1	0.9327743984423	0.729621162939612	1.13592763394499	2.27494509297315e-19	1.59515311299273	0.766171581029282	2.42413464495618	0.00016231717927853	NA
ENSG00000280159.1	-1.49583959587386	-1.51938231595263	-1.47229687579509	0	-0.908405656430669	-1.38067478827666	-0.436136524584676	0.000163264524663669	NA
ENSG00000268088.1	3.65071149558969	3.55554807483941	3.74587491633997	0	3.06271682609743	1.46692081317924	4.65851283901561	0.000168800963953094	NA
ENSG00000269275.1	3.30389736529345	3.13520621394682	3.47258851664009	0	2.10049024067138	1.00558596662895	3.19539451471381	0.000169885350508153	NA
ENSG00000224713.4	-1.09971625316824	-1.11640083939967	-1.08303166693681	0	-0.909126439053484	-1.38310398866436	-0.435148889442607	0.000170344494784638	NA
ENSG00000249721.1	-4.86107248545265	-5.0655614577158	-4.65658351318951	0	-2.64901689493317	-4.03046527859652	-1.26756851126982	0.000171031995271857	NA
ENSG00000260886.1	-1.66776800146704	-1.76286394064602	-1.57267206228805	6.31109971854888e-259	-1.446708860222	-2.20127270051648	-0.692145019927512	0.000171416282429083	NA
ENSG00000237887.1	-1.34864390197117	-1.3919914369682	-1.30529636697415	0	-1.8565286736363	-2.82504963240241	-0.888007714870186	0.000171965266538476	NA
ENSG00000237398.1	3.34257765422091	3.19051029736801	3.49464501107381	0	2.74274779714153	1.31082182587857	4.17467376840448	0.00017392001445565	NA
ENSG00000277602.1	2.50580813129733	2.19097343513108	2.82064282746358	7.32575980237501e-55	2.29311294180554	1.09376741666804	3.49245846694304	0.000178682164735859	NA
ENSG00000255819.5	-1.74160324703722	-1.79243001604253	-1.69077647803191	0	-1.2018986463888	-1.83092263735633	-0.572874655421272	0.000180412951434099	NA
ENSG00000279185.1	2.29885264640502	2.2649698153061	2.33273547750394	0	1.05399543298548	0.502109478422528	1.60588138754843	0.000181726125962446	NA
ENSG00000261245.2	5.40435563205578	5.27289895291632	5.53581231119523	0	2.6352958086768	1.25523595743864	4.01535565991496	0.000182087737040737	NA
ENSG00000222057.1	-1.14402848352381	-1.25757384000842	-1.03048312703921	8.40286555596471e-87	-1.20300820174488	-1.83310180305346	-0.572914600436295	0.00018251251788593	NA
ENSG00000260025.1	-0.985391089490738	-0.989910018990448	-0.980872159991028	0	-0.642058537943307	-0.978666143001196	-0.305450932885418	0.000185112572013646	NA
ENSG00000180066.8	0.955829230688296	0.929352371719176	0.982306089657415	0	1.10515240658433	0.525747047447856	1.6845577657208	0.000185182519822502	NA
ENSG00000280777.1	-1.86917923528243	-1.91593125523038	-1.82242721533448	0	-1.6917186978622	-2.57947455202004	-0.803962843704362	0.000187765939240017	NA
ENSG00000253348.1	-1.53338470450911	-1.56153275448777	-1.50523665453045	0	-1.08791340685395	-1.65897738662378	-0.516849427084115	0.000188569773147974	NA
ENSG00000264727.1	-1.0304787472603	-1.0621882139489	-0.998769280571708	0	-1.91498014513871	-2.9204139878946	-0.909546302382817	0.000189206928738365	NA
ENSG00000249274.1	-0.97169784246	-0.986854306618759	-0.956541378301241	0	-0.622647346813823	-0.949674358148498	-0.295620335479148	0.000190192668920138	NA
ENSG00000211786.3	-1.48880307995423	-1.5644146467643	-1.41319151314415	0	-1.28076301253636	-1.95388161303364	-0.60764441203909	0.000192025819182084	NA
ENSG00000254417.1	3.84073807327895	3.74773575472058	3.93374039183733	0	2.15288467796906	1.02135804715477	3.28441130878334	0.000192164567540569	NA
ENSG00000279170.1	-1.23788676937577	-1.25416401390426	-1.22160952484729	0	-0.791953208891175	-1.20851375317437	-0.37539266460798	0.000194366227496984	NA
ENSG00000244564.1	3.75510849820768	3.66112508678963	3.84909190962574	0	2.37008606502142	1.12328194839949	3.61689018164336	0.000194733548255145	NA
